rosbagTimestamp,controller_name,log,-,name,stamp,secs,nsecs,values
1543504660567398465,'',,"""Drone1_pos""",,1543504660,567241418,"[1.024666428565979, 0.00812685489654541, 0.03616131469607353]"
1543504660577298481,'',,"""Drone1_pos""",,1543504660,577087141,"[1.0246540307998657, 0.008184273727238178, 0.036100562661886215]"
1543504660587210808,'',,"""Drone1_pos""",,1543504660,587046558,"[1.024651288986206, 0.008304708637297153, 0.035962268710136414]"
1543504660597318433,'',,"""Drone1_pos""",,1543504660,597130436,"[1.0246554613113403, 0.008314456790685654, 0.03603377193212509]"
1543504660607491590,'',,"""Drone1_pos""",,1543504660,607301190,"[1.0246787071228027, 0.00833644438534975, 0.036029670387506485]"
1543504660617369108,'',,"""Drone1_pos""",,1543504660,617137892,"[1.0246626138687134, 0.008102292194962502, 0.036182574927806854]"
1543504660627296201,'',,"""Drone1_pos""",,1543504660,627120725,"[1.0246859788894653, 0.008269260637462139, 0.03602194786071777]"
1543504660637537417,'',,"""Drone1_pos""",,1543504660,637397200,"[1.0246788263320923, 0.008269093930721283, 0.036012470722198486]"
1543504660646931309,'',,"""Drone1_pos""",,1543504660,646766616,"[1.0246474742889404, 0.008374687284231186, 0.035951223224401474]"
1543504660657217742,'',,"""Drone1_pos""",,1543504660,657110877,"[1.024660348892212, 0.008322423323988914, 0.03599207475781441]"
1543504660667110999,'',,"""Drone1_pos""",,1543504660,666977856,"[1.024674892425537, 0.008305151015520096, 0.0359785258769989]"
1543504660677238106,'',,"""Drone1_pos""",,1543504660,677101076,"[1.0246604681015015, 0.008343393914401531, 0.03593260794878006]"
1543504660687349136,'',,"""Drone1_pos""",,1543504660,687155009,"[1.0246721506118774, 0.00827900879085064, 0.03600549325346947]"
1543504660697116063,'',,"""Drone1_pos""",,1543504660,696882624,"[1.0246630907058716, 0.00819232314825058, 0.036105912178754807]"
1543504660707061459,'',,"""Drone1_pos""",,1543504660,706954883,"[1.024637222290039, 0.008365125395357609, 0.035925641655921936]"
1543504660717140365,'',,"""Drone1_pos""",,1543504660,716936193,"[1.0246602296829224, 0.008306611329317093, 0.035992331802845]"
1543504660727153520,'',,"""Drone1_pos""",,1543504660,727010265,"[1.0246758460998535, 0.0083009023219347, 0.03600100055336952]"
1543504660737670921,'',,"""Drone1_pos""",,1543504660,737538776,"[1.024651288986206, 0.008338624611496925, 0.03594089299440384]"
1543504660746970883,'',,"""Drone1_pos""",,1543504660,746892080,"[1.0246232748031616, 0.008124281652271748, 0.03618115186691284]"
1543504660757415849,'',,"""Drone1_pos""",,1543504660,757186011,"[1.0246573686599731, 0.008261734619736671, 0.036051444709300995]"
1543504660766860329,'',,"""Drone1_pos""",,1543504660,766732567,"[1.0246645212173462, 0.008276893757283688, 0.03601810336112976]"
1543504660777292516,'',,"""Drone1_pos""",,1543504660,776987321,"[1.0246883630752563, 0.00828441884368658, 0.03599127382040024]"
1543504660787462688,'',,"""Drone1_pos""",,1543504660,787299193,"[1.0246493816375732, 0.008095297031104565, 0.03618780896067619]"
1543504660797060685,'',,"""Drone1_pos""",,1543504660,796974432,"[1.0246447324752808, 0.008305827155709267, 0.03599441796541214]"
1543504660807374682,'',,"""Drone1_pos""",,1543504660,807144367,"[1.0246638059616089, 0.008281449787318707, 0.036025818437337875]"
1543504660817603655,'',,"""Drone1_pos""",,1543504660,817393308,"[1.0246617794036865, 0.008325536735355854, 0.03597337752580643]"
1543504660827128134,'',,"""Drone1_pos""",,1543504660,827019723,"[1.0246764421463013, 0.008301000110805035, 0.03598342090845108]"
1543504660837363429,'',,"""Drone1_pos""",,1543504660,837247325,"[1.0246680974960327, 0.008353359997272491, 0.035940248519182205]"
1543504660847359721,'',,"""Drone1_pos""",,1543504660,847055876,"[1.0246628522872925, 0.008307695388793945, 0.03598557785153389]"
1543504660857343403,'',,"""Drone1_pos""",,1543504660,857173501,"[1.024639368057251, 0.008093779906630516, 0.036191921681165695]"
1543504660867001740,'',,"""Drone1_pos""",,1543504660,866940888,"[1.024643063545227, 0.008332107216119766, 0.03596195951104164]"
1543504660877721727,'',,"""Drone1_pos""",,1543504660,877460410,"[1.0246692895889282, 0.008305647410452366, 0.035987209528684616]"
1543504660887346577,'',,"""Drone1_pos""",,1543504660,887155670,"[1.0246700048446655, 0.008078525774180889, 0.03620320186018944]"
1543504660897162447,'',,"""Drone1_pos""",,1543504660,897050069,"[1.0246751308441162, 0.008251626044511795, 0.03606037795543671]"
1543504660907280285,'',,"""Drone1_pos""",,1543504660,907164090,"[1.0246717929840088, 0.008293124847114086, 0.03604688122868538]"
1543504660917318603,'',,"""Drone1_pos""",,1543504660,917135150,"[1.024672031402588, 0.008304057642817497, 0.035986803472042084]"
1543504660927203358,'',,"""Drone1_pos""",,1543504660,927061235,"[1.024673342704773, 0.008300160057842731, 0.03598800674080849]"
1543504660937481002,'',,"""Drone1_pos""",,1543504660,937390592,"[1.0246878862380981, 0.008291356265544891, 0.036005765199661255]"
1543504660947239095,'',,"""Drone1_pos""",,1543504660,946976434,"[1.024668574333191, 0.008043131791055202, 0.036191511899232864]"
1543504660957638443,'',,"""Drone1_pos""",,1543504660,957287187,"[1.0246367454528809, 0.008265011012554169, 0.036036521196365356]"
1543504660967104129,'',,"""Drone1_pos""",,1543504660,966955862,"[1.0246607065200806, 0.008326862007379532, 0.03599655255675316]"
1543504660977260204,'',,"""Drone1_pos""",,1543504660,977111907,"[1.0246766805648804, 0.008309942670166492, 0.03598921373486519]"
1543504660987182858,'',,"""Drone1_pos""",,1543504660,987073976,"[1.024690866470337, 0.008283192291855812, 0.036012202501297]"
1543504660997089079,'',,"""Drone1_pos""",,1543504660,997000516,"[1.0246844291687012, 0.008243812248110771, 0.03600455820560455]"
1543504661007190551,'',,"""Drone1_pos""",,1543504661,7030155,"[1.024656891822815, 0.00827309861779213, 0.03602715954184532]"
1543504661017104060,'',,"""Drone1_pos""",,1543504661,16881107,"[1.0246213674545288, 0.008279901929199696, 0.03606575354933739]"
1543504661027013366,'',,"""Drone1_pos""",,1543504661,26917059,"[1.0246583223342896, 0.008301092311739922, 0.03603595495223999]"
1543504661037489232,'',,"""Drone1_pos""",,1543504661,37328700,"[1.0246920585632324, 0.008287318050861359, 0.03599967435002327]"
1543504661047086711,'',,"""Drone1_pos""",,1543504661,46872705,"[1.024692177772522, 0.008244683034718037, 0.03601023554801941]"
1543504661057481186,'',,"""Drone1_pos""",,1543504661,57240726,"[1.0246421098709106, 0.008087413385510445, 0.03619413077831268]"
1543504661067055912,'',,"""Drone1_pos""",,1543504661,66930119,"[1.0246400833129883, 0.008248524740338326, 0.03606325387954712]"
1543504661077196529,'',,"""Drone1_pos""",,1543504661,76955010,"[1.0246365070343018, 0.008371368981897831, 0.035960737615823746]"
1543504661087202909,'',,"""Drone1_pos""",,1543504661,87078577,"[1.0246760845184326, 0.008311060257256031, 0.035982053726911545]"
1543504661096955104,'',,"""Drone1_pos""",,1543504661,96861927,"[1.024672031402588, 0.008289254270493984, 0.035969898104667664]"
1543504661107495583,'',,"""Drone1_pos""",,1543504661,107033124,"[1.024612307548523, 0.00808346550911665, 0.03616591542959213]"
1543504661117257810,'',,"""Drone1_pos""",,1543504661,117047546,"[1.024637222290039, 0.008321227505803108, 0.03596644103527069]"
1543504661127408401,'',,"""Drone1_pos""",,1543504661,127259652,"[1.0246785879135132, 0.008314201608300209, 0.03597922995686531]"
1543504661137452177,'',,"""Drone1_pos""",,1543504661,137277596,"[1.0246741771697998, 0.008308046497404575, 0.035981643944978714]"
1543504661147022802,'',,"""Drone1_pos""",,1543504661,146950837,"[1.0246517658233643, 0.008087034337222576, 0.03615643084049225]"
1543504661157176204,'',,"""Drone1_pos""",,1543504661,157034616,"[1.0246578454971313, 0.008142950013279915, 0.03606745973229408]"
1543504661167239469,'',,"""Drone1_pos""",,1543504661,167063767,"[1.024670124053955, 0.008242902345955372, 0.036051832139492035]"
1543504661177166764,'',,"""Drone1_pos""",,1543504661,176995715,"[1.024667739868164, 0.008300493471324444, 0.03603949397802353]"
1543504661187173822,'',,"""Drone1_pos""",,1543504661,187002627,"[1.0246504545211792, 0.00804181583225727, 0.036242008209228516]"
1543504661197359183,'',,"""Drone1_pos""",,1543504661,197185101,"[1.0246583223342896, 0.008050900883972645, 0.03620786964893341]"
1543504661207180919,'',,"""Drone1_pos""",,1543504661,206982069,"[1.0246342420578003, 0.00823334138840437, 0.03604692593216896]"
1543504661217338016,'',,"""Drone1_pos""",,1543504661,217149730,"[1.0246639251708984, 0.008285089395940304, 0.036003511399030685]"
1543504661227279809,'',,"""Drone1_pos""",,1543504661,227070869,"[1.0246416330337524, 0.008120691403746605, 0.03616492822766304]"
1543504661237263232,'',,"""Drone1_pos""",,1543504661,237167100,"[1.0246479511260986, 0.008077382110059261, 0.03619509935379028]"
1543504661247006621,'',,"""Drone1_pos""",,1543504661,246928110,"[1.0246729850769043, 0.008275914937257767, 0.036001745611429214]"
1543504661257156437,'',,"""Drone1_pos""",,1543504661,257045174,"[1.0246697664260864, 0.008290346711874008, 0.03597789257764816]"
1543504661267023539,'',,"""Drone1_pos""",,1543504661,266911933,"[1.0246546268463135, 0.008289807476103306, 0.03600578382611275]"
1543504661277068034,'',,"""Drone1_pos""",,1543504661,276914770,"[1.0246269702911377, 0.008085575886070728, 0.03614617511630058]"
1543504661287333949,'',,"""Drone1_pos""",,1543504661,287218129,"[1.0246611833572388, 0.008300566114485264, 0.03597623482346535]"
1543504661297216680,'',,"""Drone1_pos""",,1543504661,297022061,"[1.024680733680725, 0.008313891477882862, 0.03597860038280487]"
1543504661307067870,'',,"""Drone1_pos""",,1543504661,306945676,"[1.0246695280075073, 0.008286412805318832, 0.0360049232840538]"
1543504661317334492,'',,"""Drone1_pos""",,1543504661,317212251,"[1.0246472358703613, 0.008362066000699997, 0.03591851145029068]"
1543504661327405731,'',,"""Drone1_pos""",,1543504661,327250061,"[1.0246391296386719, 0.008276425302028656, 0.0360126867890358]"
1543504661337378453,'',,"""Drone1_pos""",,1543504661,337251679,"[1.0246316194534302, 0.008352711796760559, 0.03593844547867775]"
1543504661347292425,'',,"""Drone1_pos""",,1543504661,347165549,"[1.0246626138687134, 0.008316516876220703, 0.0359509103000164]"
1543504661357259834,'',,"""Drone1_pos""",,1543504661,357092340,"[1.0246789455413818, 0.008323227055370808, 0.03599298745393753]"
1543504661367170967,'',,"""Drone1_pos""",,1543504661,367065405,"[1.0246832370758057, 0.008289044722914696, 0.03602726384997368]"
1543504661377368127,'',,"""Drone1_pos""",,1543504661,377171993,"[1.0246920585632324, 0.008270155638456345, 0.03602323308587074]"
1543504661387255725,'',,"""Drone1_pos""",,1543504661,387089542,"[1.0246806144714355, 0.008298943750560284, 0.0359930582344532]"
1543504661397073008,'',,"""Drone1_pos""",,1543504661,396958506,"[1.0246729850769043, 0.008297509513795376, 0.035995516926050186]"
1543504661407451064,'',,"""Drone1_pos""",,1543504661,407235369,"[1.024677038192749, 0.008276883512735367, 0.036017123609781265]"
1543504661417264762,'',,"""Drone1_pos""",,1543504661,417093116,"[1.0246573686599731, 0.00812290608882904, 0.03615878149867058]"
1543504661427204051,'',,"""Drone1_pos""",,1543504661,426993776,"[1.0246719121932983, 0.008257298730313778, 0.03600266948342323]"
1543504661437380272,'',,"""Drone1_pos""",,1543504661,437169846,"[1.0246572494506836, 0.008268737234175205, 0.035981472581624985]"
1543504661447254300,'',,"""Drone1_pos""",,1543504661,447032733,"[1.0246771574020386, 0.008277873508632183, 0.035980477929115295]"
1543504661457338660,'',,"""Drone1_pos""",,1543504661,457067679,"[1.0246888399124146, 0.008311175741255283, 0.0359792485833168]"
1543504661467218108,'',,"""Drone1_pos""",,1543504661,466905531,"[1.0246742963790894, 0.008317709900438786, 0.03598371893167496]"
1543504661477207577,'',,"""Drone1_pos""",,1543504661,477052486,"[1.0246697664260864, 0.00830666720867157, 0.036000531166791916]"
1543504661487192121,'',,"""Drone1_pos""",,1543504661,487083782,"[1.024622917175293, 0.00814132485538721, 0.036143139004707336]"
1543504661497022422,'',,"""Drone1_pos""",,1543504661,496910049,"[1.0246546268463135, 0.008331771939992905, 0.03594791516661644]"
1543504661506936001,'',,"""Drone1_pos""",,1543504661,506861646,"[1.024679183959961, 0.008312287740409374, 0.035985708236694336]"
1543504661517243024,'',,"""Drone1_pos""",,1543504661,517072586,"[1.0246845483779907, 0.008310007862746716, 0.03600560128688812]"
1543504661527203365,'',,"""Drone1_pos""",,1543504661,527009829,"[1.0246669054031372, 0.008301302790641785, 0.03598536178469658]"
1543504661537258645,'',,"""Drone1_pos""",,1543504661,537133152,"[1.024672031402588, 0.008194596506655216, 0.03605794534087181]"
1543504661547086205,'',,"""Drone1_pos""",,1543504661,546963691,"[1.0246710777282715, 0.008286280557513237, 0.036007508635520935]"
1543504661557266913,'',,"""Drone1_pos""",,1543504661,557185901,"[1.0246891975402832, 0.008308016695082188, 0.03597851097583771]"
1543504661567092023,'',,"""Drone1_pos""",,1543504661,566975409,"[1.0246845483779907, 0.008287206292152405, 0.03598659113049507]"
1543504661577896290,'',,"""Drone1_pos""",,1543504661,577723165,"[1.024673581123352, 0.008288402110338211, 0.035986218601465225]"
1543504661587381408,'',,"""Drone1_pos""",,1543504661,587288192,"[1.0246762037277222, 0.008247540332376957, 0.03600222244858742]"
1543504661597290672,'',,"""Drone1_pos""",,1543504661,597165272,"[1.0246533155441284, 0.008360100910067558, 0.03591101989150047]"
1543504661607324590,'',,"""Drone1_pos""",,1543504661,606959538,"[1.024685025215149, 0.008309834636747837, 0.03597427159547806]"
1543504661617164968,'',,"""Drone1_pos""",,1543504661,617007166,"[1.024682641029358, 0.008316036313772202, 0.0359513945877552]"
1543504661627448667,'',,"""Drone1_pos""",,1543504661,627178691,"[1.0246500968933105, 0.008279469795525074, 0.035971175879240036]"
1543504661637329370,'',,"""Drone1_pos""",,1543504661,637175972,"[1.0246256589889526, 0.008273237384855747, 0.03601062297821045]"
1543504661647309510,'',,"""Drone1_pos""",,1543504661,647053979,"[1.0246310234069824, 0.008287512697279453, 0.03599545359611511]"
1543504661657425695,'',,"""Drone1_pos""",,1543504661,657213091,"[1.0246549844741821, 0.008303923532366753, 0.03599851578474045]"
1543504661667205855,'',,"""Drone1_pos""",,1543504661,666995721,"[1.0246717929840088, 0.008318264037370682, 0.03599199652671814]"
1543504661677328117,'',,"""Drone1_pos""",,1543504661,677151855,"[1.0246700048446655, 0.008307861164212227, 0.03598645329475403]"
1543504661687229806,'',,"""Drone1_pos""",,1543504661,687095076,"[1.0246580839157104, 0.008048214949667454, 0.03618282824754715]"
1543504661697063705,'',,"""Drone1_pos""",,1543504661,696957364,"[1.0246261358261108, 0.00823242124170065, 0.03602883592247963]"
1543504661707431852,'',,"""Drone1_pos""",,1543504661,707138929,"[1.024674892425537, 0.008289555087685585, 0.036010898649692535]"
1543504661717056103,'',,"""Drone1_pos""",,1543504661,716954548,"[1.0246888399124146, 0.00831165537238121, 0.035975586622953415]"
1543504661727376323,'',,"""Drone1_pos""",,1543504661,727239660,"[1.0246845483779907, 0.008296421729028225, 0.035971082746982574]"
1543504661737452975,'',,"""Drone1_pos""",,1543504661,737275087,"[1.0246694087982178, 0.008172191679477692, 0.03606763482093811]"
1543504661747044588,'',,"""Drone1_pos""",,1543504661,746897381,"[1.0246514081954956, 0.008323666639626026, 0.03592033311724663]"
1543504661757131647,'',,"""Drone1_pos""",,1543504661,756992451,"[1.0246859788894653, 0.008295205421745777, 0.035975970327854156]"
1543504661767319447,'',,"""Drone1_pos""",,1543504661,767199336,"[1.024683952331543, 0.008312813006341457, 0.03597048670053482]"
1543504661777258100,'',,"""Drone1_pos""",,1543504661,777108210,"[1.0246765613555908, 0.00828264094889164, 0.035993244498968124]"
1543504661787237373,'',,"""Drone1_pos""",,1543504661,787116291,"[1.024654507637024, 0.008064918220043182, 0.03616109862923622]"
1543504661797534090,'',,"""Drone1_pos""",,1543504661,797385081,"[1.0246620178222656, 0.008314389735460281, 0.035960227251052856]"
1543504661807297206,'',,"""Drone1_pos""",,1543504661,807169507,"[1.0246875286102295, 0.008284310810267925, 0.036008525639772415]"
1543504661817023635,'',,"""Drone1_pos""",,1543504661,816902500,"[1.024688959121704, 0.008315274491906166, 0.0359940342605114]"
1543504661827120006,'',,"""Drone1_pos""",,1543504661,827013803,"[1.024674415588379, 0.008317777886986732, 0.03598083183169365]"
1543504661837361616,'',,"""Drone1_pos""",,1543504661,837218455,"[1.0246458053588867, 0.00827726162970066, 0.03601095825433731]"
1543504661846988439,'',,"""Drone1_pos""",,1543504661,846858527,"[1.0246652364730835, 0.008332855068147182, 0.03596484661102295]"
1543504661857298773,'',,"""Drone1_pos""",,1543504661,857116504,"[1.024675726890564, 0.008344482630491257, 0.03597129508852959]"
1543504661866950436,'',,"""Drone1_pos""",,1543504661,866774670,"[1.0246717929840088, 0.008304896764457226, 0.03598504886031151]"
1543504661877177261,'',,"""Drone1_pos""",,1543504661,877066556,"[1.0246778726577759, 0.008205792866647243, 0.0360432043671608]"
1543504661887149651,'',,"""Drone1_pos""",,1543504661,886882084,"[1.0246782302856445, 0.008247511461377144, 0.03599981591105461]"
1543504661897317721,'',,"""Drone1_pos""",,1543504661,897137544,"[1.024652123451233, 0.008324154652655125, 0.03596639260649681]"
1543504661907336936,'',,"""Drone1_pos""",,1543504661,907127768,"[1.0246769189834595, 0.008257732726633549, 0.03604597598314285]"
1543504661917179670,'',,"""Drone1_pos""",,1543504661,916975068,"[1.0246738195419312, 0.008291110396385193, 0.03597167506814003]"
1543504661927555166,'',,"""Drone1_pos""",,1543504661,927366782,"[1.0246795415878296, 0.008316661231219769, 0.03596111387014389]"
1543504661937328982,'',,"""Drone1_pos""",,1543504661,937239626,"[1.024683952331543, 0.008316434919834137, 0.03596796095371246]"
1543504661947364507,'',,"""Drone1_pos""",,1543504661,947191611,"[1.0246617794036865, 0.008239551447331905, 0.035999834537506104]"
1543504661957332852,'',,"""Drone1_pos""",,1543504661,957160186,"[1.024662733078003, 0.008194436319172382, 0.03609173744916916]"
1543504661967087602,'',,"""Drone1_pos""",,1543504661,966908855,"[1.0246490240097046, 0.00836528092622757, 0.03592124953866005]"
1543504661977190539,'',,"""Drone1_pos""",,1543504661,977031604,"[1.0246754884719849, 0.008327757939696312, 0.03600427508354187]"
1543504661987329017,'',,"""Drone1_pos""",,1543504661,987213407,"[1.024688720703125, 0.008317738771438599, 0.03597595542669296]"
1543504661997134329,'',,"""Drone1_pos""",,1543504661,996979167,"[1.0246597528457642, 0.008091146126389503, 0.036160677671432495]"
1543504662007171623,'',,"""Drone1_pos""",,1543504662,6985109,"[1.0246602296829224, 0.008161642588675022, 0.036106377840042114]"
1543504662016884564,'',,"""Drone1_pos""",,1543504662,16778143,"[1.0246591567993164, 0.008311078883707523, 0.03600655868649483]"
1543504662027003704,'',,"""Drone1_pos""",,1543504662,26895873,"[1.024674415588379, 0.008321394212543964, 0.035990163683891296]"
1543504662037084865,'',,"""Drone1_pos""",,1543504662,36982772,"[1.0246515274047852, 0.008099167607724667, 0.03616531938314438]"
1543504662046849668,'',,"""Drone1_pos""",,1543504662,46754883,"[1.0246816873550415, 0.008218170143663883, 0.03600498288869858]"
1543504662057177862,'',,"""Drone1_pos""",,1543504662,57076881,"[1.024651288986206, 0.00823887623846531, 0.036002036184072495]"
1543504662066884075,'',,"""Drone1_pos""",,1543504662,66761376,"[1.0246602296829224, 0.008310330100357533, 0.03593342751264572]"
1543504662077164489,'',,"""Drone1_pos""",,1543504662,76957266,"[1.024661898612976, 0.008324632421135902, 0.03594401106238365]"
1543504662087303563,'',,"""Drone1_pos""",,1543504662,87144670,"[1.0246765613555908, 0.008289210498332977, 0.03596315532922745]"
1543504662097328122,'',,"""Drone1_pos""",,1543504662,96973935,"[1.0246909856796265, 0.008289918303489685, 0.03595922142267227]"
1543504662107444836,'',,"""Drone1_pos""",,1543504662,107037378,"[1.0246641635894775, 0.008330115117132664, 0.03591959550976753]"
1543504662117504882,'',,"""Drone1_pos""",,1543504662,117286716,"[1.0246657133102417, 0.008192615583539009, 0.036062758415937424]"
1543504662127135940,'',,"""Drone1_pos""",,1543504662,126938258,"[1.024673581123352, 0.008289514109492302, 0.03600218892097473]"
1543504662137259810,'',,"""Drone1_pos""",,1543504662,137040038,"[1.0246927738189697, 0.008284829556941986, 0.035980772227048874]"
1543504662147188578,'',,"""Drone1_pos""",,1543504662,146997808,"[1.0246509313583374, 0.008327155373990536, 0.03591221943497658]"
1543504662157305108,'',,"""Drone1_pos""",,1543504662,157127571,"[1.0246636867523193, 0.008275780826807022, 0.03598994389176369]"
1543504662167427022,'',,"""Drone1_pos""",,1543504662,167238088,"[1.0246047973632812, 0.008044448681175709, 0.03621276840567589]"
1543504662177385181,'',,"""Drone1_pos""",,1543504662,177225367,"[1.0246862173080444, 0.00828042533248663, 0.036027319729328156]"
1543504662187471370,'',,"""Drone1_pos""",,1543504662,187257835,"[1.0246686935424805, 0.008308688178658485, 0.03598347306251526]"
1543504662197204889,'',,"""Drone1_pos""",,1543504662,196938595,"[1.0246635675430298, 0.008297950029373169, 0.03596995770931244]"
1543504662207138727,'',,"""Drone1_pos""",,1543504662,206966984,"[1.0246872901916504, 0.008285610936582088, 0.03600022941827774]"
1543504662217028658,'',,"""Drone1_pos""",,1543504662,216870010,"[1.0246546268463135, 0.00836109183728695, 0.035914912819862366]"
1543504662227076597,'',,"""Drone1_pos""",,1543504662,226967902,"[1.0246716737747192, 0.00832977332174778, 0.03593940660357475]"
1543504662237304978,'',,"""Drone1_pos""",,1543504662,237108095,"[1.0246696472167969, 0.008313097059726715, 0.03594832122325897]"
1543504662247072684,'',,"""Drone1_pos""",,1543504662,246898876,"[1.0246762037277222, 0.008202016353607178, 0.03603701293468475]"
1543504662257362662,'',,"""Drone1_pos""",,1543504662,257169826,"[1.0246566534042358, 0.00818978063762188, 0.0360584631562233]"
1543504662266973022,'',,"""Drone1_pos""",,1543504662,266879104,"[1.0246740579605103, 0.008247017860412598, 0.036013271659612656]"
1543504662277156405,'',,"""Drone1_pos""",,1543504662,277034719,"[1.024686574935913, 0.008282363414764404, 0.036000415682792664]"
1543504662287101313,'',,"""Drone1_pos""",,1543504662,286957704,"[1.0246679782867432, 0.008284839801490307, 0.036004651337862015]"
1543504662297270536,'',,"""Drone1_pos""",,1543504662,297132719,"[1.024678111076355, 0.008274502120912075, 0.035992104560136795]"
1543504662307056970,'',,"""Drone1_pos""",,1543504662,306927497,"[1.0246859788894653, 0.00827151071280241, 0.036021843552589417]"
1543504662317179006,'',,"""Drone1_pos""",,1543504662,316956811,"[1.0246574878692627, 0.008386822417378426, 0.03592551872134209]"
1543504662327222368,'',,"""Drone1_pos""",,1543504662,327035379,"[1.024661898612976, 0.008335339836776257, 0.03596081957221031]"
1543504662337063182,'',,"""Drone1_pos""",,1543504662,336951629,"[1.0246758460998535, 0.008325758390128613, 0.03596720099449158]"
1543504662347068896,'',,"""Drone1_pos""",,1543504662,346913285,"[1.0246751308441162, 0.008297249674797058, 0.035985857248306274]"
1543504662357565374,'',,"""Drone1_pos""",,1543504662,357284556,"[1.024681568145752, 0.008268585428595543, 0.035991325974464417]"
1543504662367116582,'',,"""Drone1_pos""",,1543504662,366999637,"[1.0246855020523071, 0.008281187154352665, 0.036007821559906006]"
1543504662377409854,'',,"""Drone1_pos""",,1543504662,377164562,"[1.0246703624725342, 0.008310905657708645, 0.036015819758176804]"
1543504662387531198,'',,"""Drone1_pos""",,1543504662,387089502,"[1.0246777534484863, 0.008278627879917622, 0.036025404930114746]"
1543504662397111231,'',,"""Drone1_pos""",,1543504662,396985116,"[1.0246837139129639, 0.008305505849421024, 0.03600300848484039]"
1543504662407122104,'',,"""Drone1_pos""",,1543504662,407020601,"[1.0246821641921997, 0.008290491998195648, 0.03600180894136429]"
1543504662417116429,'',,"""Drone1_pos""",,1543504662,417000882,"[1.0246809720993042, 0.00828398484736681, 0.03602238744497299]"
1543504662427134032,'',,"""Drone1_pos""",,1543504662,427013735,"[1.0246638059616089, 0.008300051093101501, 0.035981662571430206]"
1543504662437366257,'',,"""Drone1_pos""",,1543504662,437182446,"[1.024682879447937, 0.008297570049762726, 0.036001965403556824]"
1543504662447080235,'',,"""Drone1_pos""",,1543504662,446910971,"[1.0246930122375488, 0.008306694217026234, 0.036001045256853104]"
1543504662456981395,'',,"""Drone1_pos""",,1543504662,456849538,"[1.0246680974960327, 0.008307218551635742, 0.03597898408770561]"
1543504662467174196,'',,"""Drone1_pos""",,1543504662,466985468,"[1.0246750116348267, 0.008309879340231419, 0.03595475107431412]"
1543504662477066015,'',,"""Drone1_pos""",,1543504662,476889559,"[1.0246877670288086, 0.008280743844807148, 0.03599991276860237]"
1543504662487117212,'',,"""Drone1_pos""",,1543504662,486839753,"[1.024685025215149, 0.008277799002826214, 0.035981692373752594]"
1543504662497319992,'',,"""Drone1_pos""",,1543504662,497092636,"[1.0246741771697998, 0.00828875508159399, 0.03597128763794899]"
1543504662507382927,'',,"""Drone1_pos""",,1543504662,507113909,"[1.0246756076812744, 0.008296101354062557, 0.0359884612262249]"
1543504662517127917,'',,"""Drone1_pos""",,1543504662,516961530,"[1.0246670246124268, 0.008269274607300758, 0.035988204181194305]"
1543504662527123550,'',,"""Drone1_pos""",,1543504662,526908864,"[1.0246773958206177, 0.008264856413006783, 0.035976115614175797]"
1543504662537396273,'',,"""Drone1_pos""",,1543504662,537286806,"[1.0246978998184204, 0.008283332921564579, 0.035989176481962204]"
1543504662547329868,'',,"""Drone1_pos""",,1543504662,547105931,"[1.0246859788894653, 0.008266723714768887, 0.03599188104271889]"
1543504662557216340,'',,"""Drone1_pos""",,1543504662,557135908,"[1.024672508239746, 0.00827628094702959, 0.03597395867109299]"
1543504662567231771,'',,"""Drone1_pos""",,1543504662,567107449,"[1.0246742963790894, 0.00828071590512991, 0.03599259629845619]"
1543504662577052572,'',,"""Drone1_pos""",,1543504662,576934682,"[1.0246922969818115, 0.008296607993543148, 0.035990431904792786]"
1543504662587258488,'',,"""Drone1_pos""",,1543504662,587066325,"[1.0246671438217163, 0.008244786411523819, 0.036007240414619446]"
1543504662597042722,'',,"""Drone1_pos""",,1543504662,596869306,"[1.0246669054031372, 0.008309446275234222, 0.03598197549581528]"
1543504662607080293,'',,"""Drone1_pos""",,1543504662,606969940,"[1.0246810913085938, 0.008311488665640354, 0.035991836339235306]"
1543504662617147020,'',,"""Drone1_pos""",,1543504662,616959295,"[1.0246793031692505, 0.00828066561371088, 0.036015864461660385]"
1543504662627200239,'',,"""Drone1_pos""",,1543504662,626977670,"[1.0247012376785278, 0.008278305642306805, 0.03598897159099579]"
1543504662637096863,'',,"""Drone1_pos""",,1543504662,636960449,"[1.0246891975402832, 0.008310400880873203, 0.03598689287900925]"
1543504662647108666,'',,"""Drone1_pos""",,1543504662,646955090,"[1.0246405601501465, 0.008272695355117321, 0.03599999099969864]"
1543504662657296308,'',,"""Drone1_pos""",,1543504662,657176943,"[1.024669885635376, 0.008261280134320259, 0.03600095957517624]"
1543504662667191053,'',,"""Drone1_pos""",,1543504662,667001374,"[1.0246831178665161, 0.008290059864521027, 0.035981446504592896]"
1543504662677175556,'',,"""Drone1_pos""",,1543504662,676971221,"[1.0246824026107788, 0.00830827932804823, 0.03599478676915169]"
1543504662687044492,'',,"""Drone1_pos""",,1543504662,686921137,"[1.024675965309143, 0.008283405564725399, 0.035983260720968246]"
1543504662697080300,'',,"""Drone1_pos""",,1543504662,696819315,"[1.0246676206588745, 0.008271506987512112, 0.03598065301775932]"
1543504662707279659,'',,"""Drone1_pos""",,1543504662,707056632,"[1.0246522426605225, 0.008087720721960068, 0.0361703522503376]"
